time,type,y,newcol
15/03/22,L2_TSUEN_WAN_out,606,1
16/03/22,L2_TSUEN_WAN_out,511,1
17/03/22,L2_TSUEN_WAN_out,301,1
18/03/22,L2_TSUEN_WAN_out,175,1
19/03/22,L2_TSUEN_WAN_out,183,1
20/03/22,L2_TSUEN_WAN_out,139,1
21/03/22,L2_TSUEN_WAN_out,441,1
22/03/22,L2_TSUEN_WAN_out,280,1
23/03/22,L2_TSUEN_WAN_out,250,1
24/03/22,L2_TSUEN_WAN_out,260,1
25/03/22,L2_TSUEN_WAN_out,155,1
26/03/22,L2_TSUEN_WAN_out,230,1
27/03/22,L2_TSUEN_WAN_out,145,1
28/03/22,L2_TSUEN_WAN_out,454,1
29/03/22,L2_TSUEN_WAN_out,279,1
30/03/22,L2_TSUEN_WAN_out,278,1
31/03/22,L2_TSUEN_WAN_out,258,1
01/04/22,L2_TSUEN_WAN_out,214,1
02/04/22,L2_TSUEN_WAN_out,192,1
03/04/22,L2_TSUEN_WAN_out,142,1
04/04/22,L2_TSUEN_WAN_out,339,1
05/04/22,L2_TSUEN_WAN_out,36,1
06/04/22,L2_TSUEN_WAN_out,472,1
07/04/22,L2_TSUEN_WAN_out,346,1
08/04/22,L2_TSUEN_WAN_out,270,1
09/04/22,L2_TSUEN_WAN_out,324,1
10/04/22,L2_TSUEN_WAN_out,194,1
11/04/22,L2_TSUEN_WAN_out,392,1
12/04/22,L2_TSUEN_WAN_out,364,1
13/04/22,L2_TSUEN_WAN_out,304,1
14/04/22,L2_TSUEN_WAN_out,154,1
15/04/22,L2_TSUEN_WAN_out,4,1
16/04/22,L2_TSUEN_WAN_out,0,1
17/04/22,L2_TSUEN_WAN_out,53,1
18/04/22,L2_TSUEN_WAN_out,587,1
19/04/22,L2_TSUEN_WAN_out,513,1
20/04/22,L2_TSUEN_WAN_out,465,1
21/04/22,L2_TSUEN_WAN_out,384,1
22/04/22,L2_TSUEN_WAN_out,291,1
23/04/22,L2_TSUEN_WAN_out,91,1
24/04/22,L2_TSUEN_WAN_out,270,1
25/04/22,L2_TSUEN_WAN_out,367,1
26/04/22,L2_TSUEN_WAN_out,247,1
27/04/22,L2_TSUEN_WAN_out,315,1
28/04/22,L2_TSUEN_WAN_out,140,1
29/04/22,L2_TSUEN_WAN_out,78,1
30/04/22,L2_TSUEN_WAN_out,341,1
01/05/22,L2_TSUEN_WAN_out,47,1
02/05/22,L2_TSUEN_WAN_out,197,1
03/05/22,L2_TSUEN_WAN_out,561,1
04/05/22,L2_TSUEN_WAN_out,328,1
05/05/22,L2_TSUEN_WAN_out,277,1
06/05/22,L2_TSUEN_WAN_out,270,1
07/05/22,L2_TSUEN_WAN_out,182,1
08/05/22,L2_TSUEN_WAN_out,113,1
09/05/22,L2_TSUEN_WAN_out,41,1
10/05/22,L2_TSUEN_WAN_out,512,1
11/05/22,L2_TSUEN_WAN_out,294,1
12/05/22,L2_TSUEN_WAN_out,300,1
13/05/22,L2_TSUEN_WAN_out,272,1
14/05/22,L2_TSUEN_WAN_out,201,1
15/05/22,L2_TSUEN_WAN_out,176,1
16/05/22,L2_TSUEN_WAN_out,406,1
17/05/22,L2_TSUEN_WAN_out,276,1
01/03/22,L2_TUEN_MUN_in,78,1
02/03/22,L2_TUEN_MUN_in,360,1
03/03/22,L2_TUEN_MUN_in,275,1
04/03/22,L2_TUEN_MUN_in,359,1
05/03/22,L2_TUEN_MUN_in,271,1
06/03/22,L2_TUEN_MUN_in,58,1
07/03/22,L2_TUEN_MUN_in,215,1
08/03/22,L2_TUEN_MUN_in,280,1
09/03/22,L2_TUEN_MUN_in,309,1
10/03/22,L2_TUEN_MUN_in,307,1
11/03/22,L2_TUEN_MUN_in,293,1
12/03/22,L2_TUEN_MUN_in,278,1
13/03/22,L2_TUEN_MUN_in,58,1
14/03/22,L2_TUEN_MUN_in,360,1
15/03/22,L2_TUEN_MUN_in,357,1
16/03/22,L2_TUEN_MUN_in,315,1
17/03/22,L2_TUEN_MUN_in,206,1
18/03/22,L2_TUEN_MUN_in,303,1
19/03/22,L2_TUEN_MUN_in,251,1
20/03/22,L2_TUEN_MUN_in,67,1
21/03/22,L2_TUEN_MUN_in,274,1
22/03/22,L2_TUEN_MUN_in,284,1
23/03/22,L2_TUEN_MUN_in,304,1
24/03/22,L2_TUEN_MUN_in,238,1
25/03/22,L2_TUEN_MUN_in,253,1
26/03/22,L2_TUEN_MUN_in,298,1
27/03/22,L2_TUEN_MUN_in,76,1
28/03/22,L2_TUEN_MUN_in,407,1
29/03/22,L2_TUEN_MUN_in,230,1
30/03/22,L2_TUEN_MUN_in,294,1
31/03/22,L2_TUEN_MUN_in,270,1
01/04/22,L2_TUEN_MUN_in,310,1
02/04/22,L2_TUEN_MUN_in,187,1
03/04/22,L2_TUEN_MUN_in,60,1
04/04/22,L2_TUEN_MUN_in,230,1
05/04/22,L2_TUEN_MUN_in,14,1
06/04/22,L2_TUEN_MUN_in,320,1
07/04/22,L2_TUEN_MUN_in,251,1
08/04/22,L2_TUEN_MUN_in,331,1
09/04/22,L2_TUEN_MUN_in,265,1
10/04/22,L2_TUEN_MUN_in,60,1
11/04/22,L2_TUEN_MUN_in,257,1
12/04/22,L2_TUEN_MUN_in,288,1
13/04/22,L2_TUEN_MUN_in,343,1
14/04/22,L2_TUEN_MUN_in,309,1
15/04/22,L2_TUEN_MUN_in,11,1
16/04/22,L2_TUEN_MUN_in,9,1
17/04/22,L2_TUEN_MUN_in,63,1
18/04/22,L2_TUEN_MUN_in,24,1
19/04/22,L2_TUEN_MUN_in,275,1
20/04/22,L2_TUEN_MUN_in,473,1
21/04/22,L2_TUEN_MUN_in,401,1
22/04/22,L2_TUEN_MUN_in,233,1
23/04/22,L2_TUEN_MUN_in,168,1
24/04/22,L2_TUEN_MUN_in,39,1
25/04/22,L2_TUEN_MUN_in,163,1
26/04/22,L2_TUEN_MUN_in,257,1
27/04/22,L2_TUEN_MUN_in,312,1
28/04/22,L2_TUEN_MUN_in,258,1
29/04/22,L2_TUEN_MUN_in,255,1
30/04/22,L2_TUEN_MUN_in,190,1
01/05/22,L2_TUEN_MUN_in,11,1
02/05/22,L2_TUEN_MUN_in,83,1
03/05/22,L2_TUEN_MUN_in,177,1
04/05/22,L2_TUEN_MUN_in,347,1
05/05/22,L2_TUEN_MUN_in,292,1
06/05/22,L2_TUEN_MUN_in,257,1
07/05/22,L2_TUEN_MUN_in,154,1
08/05/22,L2_TUEN_MUN_in,43,1
09/05/22,L2_TUEN_MUN_in,66,1
10/05/22,L2_TUEN_MUN_in,139,1
11/05/22,L2_TUEN_MUN_in,329,1
12/05/22,L2_TUEN_MUN_in,363,1
13/05/22,L2_TUEN_MUN_in,348,1
14/05/22,L2_TUEN_MUN_in,219,1
15/05/22,L2_TUEN_MUN_in,72,1
16/05/22,L2_TUEN_MUN_in,244,1
17/05/22,L2_TUEN_MUN_in,307,1
01/03/22,L2_TUEN_MUN_out,28,1
02/03/22,L2_TUEN_MUN_out,30,1
03/03/22,L2_TUEN_MUN_out,66,1
04/03/22,L2_TUEN_MUN_out,65,1
05/03/22,L2_TUEN_MUN_out,43,1
06/03/22,L2_TUEN_MUN_out,21,1
07/03/22,L2_TUEN_MUN_out,27,1
08/03/22,L2_TUEN_MUN_out,30,1
09/03/22,L2_TUEN_MUN_out,19,1
10/03/22,L2_TUEN_MUN_out,25,1
11/03/22,L2_TUEN_MUN_out,24,1
12/03/22,L2_TUEN_MUN_out,19,1
13/03/22,L2_TUEN_MUN_out,26,1
14/03/22,L2_TUEN_MUN_out,31,1
15/03/22,L2_TUEN_MUN_out,38,1
16/03/22,L2_TUEN_MUN_out,22,1
17/03/22,L2_TUEN_MUN_out,14,1
18/03/22,L2_TUEN_MUN_out,26,1
19/03/22,L2_TUEN_MUN_out,12,1
20/03/22,L2_TUEN_MUN_out,16,1
21/03/22,L2_TUEN_MUN_out,29,1
22/03/22,L2_TUEN_MUN_out,28,1
23/03/22,L2_TUEN_MUN_out,20,1
24/03/22,L2_TUEN_MUN_out,22,1
25/03/22,L2_TUEN_MUN_out,22,1
26/03/22,L2_TUEN_MUN_out,25,1
27/03/22,L2_TUEN_MUN_out,30,1
28/03/22,L2_TUEN_MUN_out,23,1
29/03/22,L2_TUEN_MUN_out,19,1
30/03/22,L2_TUEN_MUN_out,17,1
31/03/22,L2_TUEN_MUN_out,27,1
01/04/22,L2_TUEN_MUN_out,34,1
02/04/22,L2_TUEN_MUN_out,30,1
03/04/22,L2_TUEN_MUN_out,21,1
04/04/22,L2_TUEN_MUN_out,18,1
05/04/22,L2_TUEN_MUN_out,11,1
06/04/22,L2_TUEN_MUN_out,21,1
07/04/22,L2_TUEN_MUN_out,29,1
08/04/22,L2_TUEN_MUN_out,16,1
09/04/22,L2_TUEN_MUN_out,16,1
10/04/22,L2_TUEN_MUN_out,16,1
11/04/22,L2_TUEN_MUN_out,18,1
12/04/22,L2_TUEN_MUN_out,20,1
13/04/22,L2_TUEN_MUN_out,24,1
14/04/22,L2_TUEN_MUN_out,8,1
15/04/22,L2_TUEN_MUN_out,9,1
16/04/22,L2_TUEN_MUN_out,8,1
17/04/22,L2_TUEN_MUN_out,10,1
18/04/22,L2_TUEN_MUN_out,5,1
19/04/22,L2_TUEN_MUN_out,10,1
20/04/22,L2_TUEN_MUN_out,14,1
21/04/22,L2_TUEN_MUN_out,20,1
22/04/22,L2_TUEN_MUN_out,9,1
23/04/22,L2_TUEN_MUN_out,10,1
24/04/22,L2_TUEN_MUN_out,13,1
25/04/22,L2_TUEN_MUN_out,10,1
26/04/22,L2_TUEN_MUN_out,8,1
27/04/22,L2_TUEN_MUN_out,10,1
28/04/22,L2_TUEN_MUN_out,8,1
29/04/22,L2_TUEN_MUN_out,6,1
30/04/22,L2_TUEN_MUN_out,12,1
01/05/22,L2_TUEN_MUN_out,8,1
02/05/22,L2_TUEN_MUN_out,14,1
03/05/22,L2_TUEN_MUN_out,5,1
04/05/22,L2_TUEN_MUN_out,9,1
05/05/22,L2_TUEN_MUN_out,12,1
06/05/22,L2_TUEN_MUN_out,23,1
07/05/22,L2_TUEN_MUN_out,21,1
08/05/22,L2_TUEN_MUN_out,22,1
09/05/22,L2_TUEN_MUN_out,11,1
10/05/22,L2_TUEN_MUN_out,23,1
11/05/22,L2_TUEN_MUN_out,8,1
12/05/22,L2_TUEN_MUN_out,10,1
13/05/22,L2_TUEN_MUN_out,34,1
14/05/22,L2_TUEN_MUN_out,17,1
15/05/22,L2_TUEN_MUN_out,28,1
16/05/22,L2_TUEN_MUN_out,33,1
17/05/22,L2_TUEN_MUN_out,30,1
01/03/22,L2_WAN_CHAI_in,390,1
02/03/22,L2_WAN_CHAI_in,517,1
03/03/22,L2_WAN_CHAI_in,471,1
04/03/22,L2_WAN_CHAI_in,294,1
05/03/22,L2_WAN_CHAI_in,329,1
06/03/22,L2_WAN_CHAI_in,316,1
07/03/22,L2_WAN_CHAI_in,445,1
08/03/22,L2_WAN_CHAI_in,489,1
09/03/22,L2_WAN_CHAI_in,558,1
10/03/22,L2_WAN_CHAI_in,523,1
11/03/22,L2_WAN_CHAI_in,324,1
12/03/22,L2_WAN_CHAI_in,228,1
13/03/22,L2_WAN_CHAI_in,397,1
14/03/22,L2_WAN_CHAI_in,595,1
15/03/22,L2_WAN_CHAI_in,669,1
16/03/22,L2_WAN_CHAI_in,615,1
17/03/22,L2_WAN_CHAI_in,611,1
18/03/22,L2_WAN_CHAI_in,313,1
19/03/22,L2_WAN_CHAI_in,406,1
20/03/22,L2_WAN_CHAI_in,335,1
21/03/22,L2_WAN_CHAI_in,554,1
22/03/22,L2_WAN_CHAI_in,663,1
23/03/22,L2_WAN_CHAI_in,592,1
24/03/22,L2_WAN_CHAI_in,681,1
25/03/22,L2_WAN_CHAI_in,254,1
26/03/22,L2_WAN_CHAI_in,144,1
27/03/22,L2_WAN_CHAI_in,478,1
28/03/22,L2_WAN_CHAI_in,519,1
29/03/22,L2_WAN_CHAI_in,466,1
30/03/22,L2_WAN_CHAI_in,766,1
31/03/22,L2_WAN_CHAI_in,593,1
01/04/22,L2_WAN_CHAI_in,237,1
02/04/22,L2_WAN_CHAI_in,117,1
03/04/22,L2_WAN_CHAI_in,347,1
04/04/22,L2_WAN_CHAI_in,473,1
05/04/22,L2_WAN_CHAI_in,346,1
06/04/22,L2_WAN_CHAI_in,881,1
07/04/22,L2_WAN_CHAI_in,568,1
08/04/22,L2_WAN_CHAI_in,363,1
09/04/22,L2_WAN_CHAI_in,215,1
10/04/22,L2_WAN_CHAI_in,341,1
11/04/22,L2_WAN_CHAI_in,694,1
12/04/22,L2_WAN_CHAI_in,560,1
13/04/22,L2_WAN_CHAI_in,703,1
14/04/22,L2_WAN_CHAI_in,281,1
15/04/22,L2_WAN_CHAI_in,30,1
16/04/22,L2_WAN_CHAI_in,122,1
17/04/22,L2_WAN_CHAI_in,296,1
18/04/22,L2_WAN_CHAI_in,367,1
19/04/22,L2_WAN_CHAI_in,787,1
20/04/22,L2_WAN_CHAI_in,673,1
21/04/22,L2_WAN_CHAI_in,651,1
22/04/22,L2_WAN_CHAI_in,225,1
23/04/22,L2_WAN_CHAI_in,185,1
24/04/22,L2_WAN_CHAI_in,382,1
25/04/22,L2_WAN_CHAI_in,952,1
26/04/22,L2_WAN_CHAI_in,605,1
27/04/22,L2_WAN_CHAI_in,823,1
28/04/22,L2_WAN_CHAI_in,513,1
29/04/22,L2_WAN_CHAI_in,473,1
30/04/22,L2_WAN_CHAI_in,203,1
01/05/22,L2_WAN_CHAI_in,178,1
02/05/22,L2_WAN_CHAI_in,365,1
03/05/22,L2_WAN_CHAI_in,581,1
04/05/22,L2_WAN_CHAI_in,921,1
05/05/22,L2_WAN_CHAI_in,575,1
06/05/22,L2_WAN_CHAI_in,431,1
07/05/22,L2_WAN_CHAI_in,131,1
08/05/22,L2_WAN_CHAI_in,153,1
09/05/22,L2_WAN_CHAI_in,365,1
10/05/22,L2_WAN_CHAI_in,534,1
11/05/22,L2_WAN_CHAI_in,818,1
12/05/22,L2_WAN_CHAI_in,610,1
13/05/22,L2_WAN_CHAI_in,443,1
14/05/22,L2_WAN_CHAI_in,182,1
15/05/22,L2_WAN_CHAI_in,720,1
16/05/22,L2_WAN_CHAI_in,604,1
17/05/22,L2_WAN_CHAI_in,989,1
01/03/22,L2_WAN_CHAI_out,249,1
02/03/22,L2_WAN_CHAI_out,222,1
03/03/22,L2_WAN_CHAI_out,211,1
04/03/22,L2_WAN_CHAI_out,167,1
05/03/22,L2_WAN_CHAI_out,237,1
06/03/22,L2_WAN_CHAI_out,232,1
07/03/22,L2_WAN_CHAI_out,212,1
08/03/22,L2_WAN_CHAI_out,243,1
09/03/22,L2_WAN_CHAI_out,284,1
10/03/22,L2_WAN_CHAI_out,244,1
11/03/22,L2_WAN_CHAI_out,337,1
12/03/22,L2_WAN_CHAI_out,217,1
13/03/22,L2_WAN_CHAI_out,266,1
14/03/22,L2_WAN_CHAI_out,219,1
15/03/22,L2_WAN_CHAI_out,309,1
16/03/22,L2_WAN_CHAI_out,264,1
17/03/22,L2_WAN_CHAI_out,233,1
18/03/22,L2_WAN_CHAI_out,312,1
19/03/22,L2_WAN_CHAI_out,348,1
20/03/22,L2_WAN_CHAI_out,53,1
21/03/22,L2_WAN_CHAI_out,106,1
22/03/22,L2_WAN_CHAI_out,361,1
23/03/22,L2_WAN_CHAI_out,78,1
24/03/22,L2_WAN_CHAI_out,370,1
25/03/22,L2_WAN_CHAI_out,215,1
26/03/22,L2_WAN_CHAI_out,36,1
27/03/22,L2_WAN_CHAI_out,388,1
28/03/22,L2_WAN_CHAI_out,55,1
29/03/22,L2_WAN_CHAI_out,38,1
30/03/22,L2_WAN_CHAI_out,509,1
31/03/22,L2_WAN_CHAI_out,202,1
01/04/22,L2_WAN_CHAI_out,63,1
02/04/22,L2_WAN_CHAI_out,36,1
03/04/22,L2_WAN_CHAI_out,39,1
04/04/22,L2_WAN_CHAI_out,468,1
05/04/22,L2_WAN_CHAI_out,18,1
06/04/22,L2_WAN_CHAI_out,566,1
07/04/22,L2_WAN_CHAI_out,71,1
08/04/22,L2_WAN_CHAI_out,341,1
09/04/22,L2_WAN_CHAI_out,122,1
10/04/22,L2_WAN_CHAI_out,27,1
11/04/22,L2_WAN_CHAI_out,406,1
12/04/22,L2_WAN_CHAI_out,56,1
13/04/22,L2_WAN_CHAI_out,399,1
14/04/22,L2_WAN_CHAI_out,86,1
15/04/22,L2_WAN_CHAI_out,33,1
16/04/22,L2_WAN_CHAI_out,115,1
17/04/22,L2_WAN_CHAI_out,595,1
18/04/22,L2_WAN_CHAI_out,32,1
19/04/22,L2_WAN_CHAI_out,388,1
20/04/22,L2_WAN_CHAI_out,62,1
21/04/22,L2_WAN_CHAI_out,54,1
22/04/22,L2_WAN_CHAI_out,45,1
23/04/22,L2_WAN_CHAI_out,102,1
24/04/22,L2_WAN_CHAI_out,31,1
25/04/22,L2_WAN_CHAI_out,945,1
26/04/22,L2_WAN_CHAI_out,57,1
27/04/22,L2_WAN_CHAI_out,406,1
28/04/22,L2_WAN_CHAI_out,44,1
29/04/22,L2_WAN_CHAI_out,506,1
30/04/22,L2_WAN_CHAI_out,104,1
01/05/22,L2_WAN_CHAI_out,328,1
02/05/22,L2_WAN_CHAI_out,34,1
03/05/22,L2_WAN_CHAI_out,53,1
04/05/22,L2_WAN_CHAI_out,491,1
05/05/22,L2_WAN_CHAI_out,64,1
06/05/22,L2_WAN_CHAI_out,294,1
07/05/22,L2_WAN_CHAI_out,26,1
08/05/22,L2_WAN_CHAI_out,291,1
09/05/22,L2_WAN_CHAI_out,23,1
10/05/22,L2_WAN_CHAI_out,68,1
11/05/22,L2_WAN_CHAI_out,352,1
12/05/22,L2_WAN_CHAI_out,38,1
13/05/22,L2_WAN_CHAI_out,439,1
14/05/22,L2_WAN_CHAI_out,38,1
15/05/22,L2_WAN_CHAI_out,687,1
16/05/22,L2_WAN_CHAI_out,51,1
17/05/22,L2_WAN_CHAI_out,620,1
01/03/22,L2_WONG_TAI_SIN_in,201,1
02/03/22,L2_WONG_TAI_SIN_in,277,1
03/03/22,L2_WONG_TAI_SIN_in,253,1
04/03/22,L2_WONG_TAI_SIN_in,228,1
05/03/22,L2_WONG_TAI_SIN_in,151,1
06/03/22,L2_WONG_TAI_SIN_in,43,1
07/03/22,L2_WONG_TAI_SIN_in,224,1
08/03/22,L2_WONG_TAI_SIN_in,235,1
09/03/22,L2_WONG_TAI_SIN_in,272,1
10/03/22,L2_WONG_TAI_SIN_in,249,1
11/03/22,L2_WONG_TAI_SIN_in,270,1
12/03/22,L2_WONG_TAI_SIN_in,203,1
13/03/22,L2_WONG_TAI_SIN_in,78,1
14/03/22,L2_WONG_TAI_SIN_in,329,1
15/03/22,L2_WONG_TAI_SIN_in,254,1
16/03/22,L2_WONG_TAI_SIN_in,273,1
17/03/22,L2_WONG_TAI_SIN_in,223,1
18/03/22,L2_WONG_TAI_SIN_in,222,1
19/03/22,L2_WONG_TAI_SIN_in,164,1
20/03/22,L2_WONG_TAI_SIN_in,102,1
21/03/22,L2_WONG_TAI_SIN_in,231,1
22/03/22,L2_WONG_TAI_SIN_in,236,1
23/03/22,L2_WONG_TAI_SIN_in,195,1
24/03/22,L2_WONG_TAI_SIN_in,181,1
25/03/22,L2_WONG_TAI_SIN_in,194,1
26/03/22,L2_WONG_TAI_SIN_in,215,1
27/03/22,L2_WONG_TAI_SIN_in,74,1
28/03/22,L2_WONG_TAI_SIN_in,236,1
29/03/22,L2_WONG_TAI_SIN_in,187,1
30/03/22,L2_WONG_TAI_SIN_in,221,1
31/03/22,L2_WONG_TAI_SIN_in,225,1
01/04/22,L2_WONG_TAI_SIN_in,213,1
02/04/22,L2_WONG_TAI_SIN_in,167,1
03/04/22,L2_WONG_TAI_SIN_in,101,1
04/04/22,L2_WONG_TAI_SIN_in,239,1
05/04/22,L2_WONG_TAI_SIN_in,97,1
06/04/22,L2_WONG_TAI_SIN_in,252,1
07/04/22,L2_WONG_TAI_SIN_in,228,1
08/04/22,L2_WONG_TAI_SIN_in,235,1
09/04/22,L2_WONG_TAI_SIN_in,159,1
10/04/22,L2_WONG_TAI_SIN_in,67,1
11/04/22,L2_WONG_TAI_SIN_in,233,1
12/04/22,L2_WONG_TAI_SIN_in,231,1
13/04/22,L2_WONG_TAI_SIN_in,272,1
14/04/22,L2_WONG_TAI_SIN_in,248,1
15/04/22,L2_WONG_TAI_SIN_in,108,1
16/04/22,L2_WONG_TAI_SIN_in,55,1
17/04/22,L2_WONG_TAI_SIN_in,82,1
18/04/22,L2_WONG_TAI_SIN_in,58,1
19/04/22,L2_WONG_TAI_SIN_in,284,1
20/04/22,L2_WONG_TAI_SIN_in,316,1
21/04/22,L2_WONG_TAI_SIN_in,331,1
22/04/22,L2_WONG_TAI_SIN_in,204,1
23/04/22,L2_WONG_TAI_SIN_in,208,1
24/04/22,L2_WONG_TAI_SIN_in,137,1
25/04/22,L2_WONG_TAI_SIN_in,210,1
26/04/22,L2_WONG_TAI_SIN_in,248,1
27/04/22,L2_WONG_TAI_SIN_in,281,1
28/04/22,L2_WONG_TAI_SIN_in,214,1
29/04/22,L2_WONG_TAI_SIN_in,230,1
30/04/22,L2_WONG_TAI_SIN_in,185,1
01/05/22,L2_WONG_TAI_SIN_in,44,1
02/05/22,L2_WONG_TAI_SIN_in,43,1
03/05/22,L2_WONG_TAI_SIN_in,186,1
04/05/22,L2_WONG_TAI_SIN_in,214,1
05/05/22,L2_WONG_TAI_SIN_in,295,1
06/05/22,L2_WONG_TAI_SIN_in,193,1
07/05/22,L2_WONG_TAI_SIN_in,125,1
08/05/22,L2_WONG_TAI_SIN_in,58,1
09/05/22,L2_WONG_TAI_SIN_in,30,1
10/05/22,L2_WONG_TAI_SIN_in,163,1
11/05/22,L2_WONG_TAI_SIN_in,222,1
12/05/22,L2_WONG_TAI_SIN_in,236,1
13/05/22,L2_WONG_TAI_SIN_in,405,1
14/05/22,L2_WONG_TAI_SIN_in,289,1
15/05/22,L2_WONG_TAI_SIN_in,170,1
16/05/22,L2_WONG_TAI_SIN_in,322,1
17/05/22,L2_WONG_TAI_SIN_in,341,1
01/03/22,L2_WONG_TAI_SIN_out,85,1
02/03/22,L2_WONG_TAI_SIN_out,55,1
03/03/22,L2_WONG_TAI_SIN_out,87,1
04/03/22,L2_WONG_TAI_SIN_out,99,1
05/03/22,L2_WONG_TAI_SIN_out,65,1
06/03/22,L2_WONG_TAI_SIN_out,28,1
07/03/22,L2_WONG_TAI_SIN_out,53,1
08/03/22,L2_WONG_TAI_SIN_out,75,1
09/03/22,L2_WONG_TAI_SIN_out,91,1
10/03/22,L2_WONG_TAI_SIN_out,76,1
11/03/22,L2_WONG_TAI_SIN_out,71,1
12/03/22,L2_WONG_TAI_SIN_out,55,1
13/03/22,L2_WONG_TAI_SIN_out,32,1
14/03/22,L2_WONG_TAI_SIN_out,66,1
15/03/22,L2_WONG_TAI_SIN_out,50,1
16/03/22,L2_WONG_TAI_SIN_out,61,1
17/03/22,L2_WONG_TAI_SIN_out,57,1
18/03/22,L2_WONG_TAI_SIN_out,50,1
19/03/22,L2_WONG_TAI_SIN_out,40,1
20/03/22,L2_WONG_TAI_SIN_out,32,1
21/03/22,L2_WONG_TAI_SIN_out,37,1
22/03/22,L2_WONG_TAI_SIN_out,43,1
23/03/22,L2_WONG_TAI_SIN_out,49,1
24/03/22,L2_WONG_TAI_SIN_out,57,1
25/03/22,L2_WONG_TAI_SIN_out,209,1
26/03/22,L2_WONG_TAI_SIN_out,199,1
27/03/22,L2_WONG_TAI_SIN_out,67,1
28/03/22,L2_WONG_TAI_SIN_out,49,1
29/03/22,L2_WONG_TAI_SIN_out,50,1
30/03/22,L2_WONG_TAI_SIN_out,47,1
31/03/22,L2_WONG_TAI_SIN_out,45,1
01/04/22,L2_WONG_TAI_SIN_out,25,1
02/04/22,L2_WONG_TAI_SIN_out,32,1
03/04/22,L2_WONG_TAI_SIN_out,33,1
04/04/22,L2_WONG_TAI_SIN_out,94,1
05/04/22,L2_WONG_TAI_SIN_out,162,1
06/04/22,L2_WONG_TAI_SIN_out,109,1
07/04/22,L2_WONG_TAI_SIN_out,37,1
08/04/22,L2_WONG_TAI_SIN_out,22,1
09/04/22,L2_WONG_TAI_SIN_out,32,1
10/04/22,L2_WONG_TAI_SIN_out,28,1
11/04/22,L2_WONG_TAI_SIN_out,34,1
12/04/22,L2_WONG_TAI_SIN_out,24,1
13/04/22,L2_WONG_TAI_SIN_out,32,1
14/04/22,L2_WONG_TAI_SIN_out,28,1
15/04/22,L2_WONG_TAI_SIN_out,36,1
16/04/22,L2_WONG_TAI_SIN_out,22,1
17/04/22,L2_WONG_TAI_SIN_out,23,1
18/04/22,L2_WONG_TAI_SIN_out,21,1
19/04/22,L2_WONG_TAI_SIN_out,17,1
20/04/22,L2_WONG_TAI_SIN_out,31,1
21/04/22,L2_WONG_TAI_SIN_out,25,1
22/04/22,L2_WONG_TAI_SIN_out,23,1
23/04/22,L2_WONG_TAI_SIN_out,22,1
24/04/22,L2_WONG_TAI_SIN_out,21,1
25/04/22,L2_WONG_TAI_SIN_out,51,1
26/04/22,L2_WONG_TAI_SIN_out,569,1
27/04/22,L2_WONG_TAI_SIN_out,192,1
28/04/22,L2_WONG_TAI_SIN_out,62,1
29/04/22,L2_WONG_TAI_SIN_out,47,1
30/04/22,L2_WONG_TAI_SIN_out,32,1
01/05/22,L2_WONG_TAI_SIN_out,21,1
02/05/22,L2_WONG_TAI_SIN_out,42,1
03/05/22,L2_WONG_TAI_SIN_out,15,1
04/05/22,L2_WONG_TAI_SIN_out,14,1
05/05/22,L2_WONG_TAI_SIN_out,26,1
06/05/22,L2_WONG_TAI_SIN_out,27,1
07/05/22,L2_WONG_TAI_SIN_out,36,1
08/05/22,L2_WONG_TAI_SIN_out,27,1
09/05/22,L2_WONG_TAI_SIN_out,23,1
10/05/22,L2_WONG_TAI_SIN_out,15,1
11/05/22,L2_WONG_TAI_SIN_out,24,1
12/05/22,L2_WONG_TAI_SIN_out,32,1
13/05/22,L2_WONG_TAI_SIN_out,44,1
14/05/22,L2_WONG_TAI_SIN_out,37,1
15/05/22,L2_WONG_TAI_SIN_out,38,1
16/05/22,L2_WONG_TAI_SIN_out,26,1
17/05/22,L2_WONG_TAI_SIN_out,39,1
01/03/22,L2_YAU_TSIM_MONG_in,318,1
02/03/22,L2_YAU_TSIM_MONG_in,517,1
03/03/22,L2_YAU_TSIM_MONG_in,464,1
04/03/22,L2_YAU_TSIM_MONG_in,585,1
05/03/22,L2_YAU_TSIM_MONG_in,497,1
06/03/22,L2_YAU_TSIM_MONG_in,261,1
07/03/22,L2_YAU_TSIM_MONG_in,550,1
08/03/22,L2_YAU_TSIM_MONG_in,675,1
09/03/22,L2_YAU_TSIM_MONG_in,809,1
10/03/22,L2_YAU_TSIM_MONG_in,640,1
11/03/22,L2_YAU_TSIM_MONG_in,551,1
12/03/22,L2_YAU_TSIM_MONG_in,466,1
13/03/22,L2_YAU_TSIM_MONG_in,259,1
14/03/22,L2_YAU_TSIM_MONG_in,761,1
15/03/22,L2_YAU_TSIM_MONG_in,619,1
16/03/22,L2_YAU_TSIM_MONG_in,640,1
17/03/22,L2_YAU_TSIM_MONG_in,600,1
18/03/22,L2_YAU_TSIM_MONG_in,496,1
19/03/22,L2_YAU_TSIM_MONG_in,564,1
20/03/22,L2_YAU_TSIM_MONG_in,266,1
21/03/22,L2_YAU_TSIM_MONG_in,532,1
22/03/22,L2_YAU_TSIM_MONG_in,564,1
23/03/22,L2_YAU_TSIM_MONG_in,710,1
24/03/22,L2_YAU_TSIM_MONG_in,674,1
