,time,type,y
501,2022/05/29,L2_JURONG_WEST_in,6.0
502,2022/05/30,L2_JURONG_WEST_in,82.0
503,2022/05/31,L2_JURONG_WEST_in,93.0
504,2022/05/18,L2_JURONG_WEST_out,41.0
505,2022/05/19,L2_JURONG_WEST_out,19.0
506,2022/05/20,L2_JURONG_WEST_out,74.0
507,2022/05/21,L2_JURONG_WEST_out,48.0
508,2022/05/22,L2_JURONG_WEST_out,2.0
509,2022/05/23,L2_JURONG_WEST_out,8.0
510,2022/05/24,L2_JURONG_WEST_out,47.0
511,2022/05/25,L2_JURONG_WEST_out,50.0
512,2022/05/26,L2_JURONG_WEST_out,54.0
513,2022/05/27,L2_JURONG_WEST_out,26.0
514,2022/05/28,L2_JURONG_WEST_out,5.0
515,2022/05/29,L2_JURONG_WEST_out,4.0
516,2022/05/30,L2_JURONG_WEST_out,51.0
517,2022/05/31,L2_JURONG_WEST_out,23.0
518,2022/05/18,L2_KALLANG_in,93.0
519,2022/05/19,L2_KALLANG_in,58.0
520,2022/05/20,L2_KALLANG_in,45.0
521,2022/05/21,L2_KALLANG_in,146.0
522,2022/05/22,L2_KALLANG_in,53.0
523,2022/05/23,L2_KALLANG_in,52.0
524,2022/05/24,L2_KALLANG_in,77.0
525,2022/05/25,L2_KALLANG_in,39.0
526,2022/05/26,L2_KALLANG_in,49.0
527,2022/05/27,L2_KALLANG_in,85.0
528,2022/05/28,L2_KALLANG_in,35.0
529,2022/05/29,L2_KALLANG_in,58.0
530,2022/05/30,L2_KALLANG_in,67.0
531,2022/05/31,L2_KALLANG_in,65.0
532,2022/05/18,L2_KALLANG_out,47.0
533,2022/05/19,L2_KALLANG_out,21.0
534,2022/05/20,L2_KALLANG_out,26.0
535,2022/05/21,L2_KALLANG_out,14.0
536,2022/05/22,L2_KALLANG_out,13.0
537,2022/05/23,L2_KALLANG_out,57.0
538,2022/05/24,L2_KALLANG_out,24.0
539,2022/05/25,L2_KALLANG_out,37.0
540,2022/05/26,L2_KALLANG_out,37.0
541,2022/05/27,L2_KALLANG_out,37.0
542,2022/05/28,L2_KALLANG_out,17.0
543,2022/05/29,L2_KALLANG_out,3.0
544,2022/05/30,L2_KALLANG_out,32.0
545,2022/05/31,L2_KALLANG_out,41.0
546,2022/05/18,L2_LIM_CHU_KANG_in,0.0
547,2022/05/19,L2_LIM_CHU_KANG_in,1.0
548,2022/05/20,L2_LIM_CHU_KANG_in,0.0
549,2022/05/21,L2_LIM_CHU_KANG_in,0.0
550,2022/05/22,L2_LIM_CHU_KANG_in,0.0
551,2022/05/23,L2_LIM_CHU_KANG_in,0.0
552,2022/05/24,L2_LIM_CHU_KANG_in,0.0
553,2022/05/25,L2_LIM_CHU_KANG_in,1.0
554,2022/05/26,L2_LIM_CHU_KANG_in,0.0
555,2022/05/27,L2_LIM_CHU_KANG_in,1.0
556,2022/05/28,L2_LIM_CHU_KANG_in,0.0
557,2022/05/29,L2_LIM_CHU_KANG_in,0.0
558,2022/05/30,L2_LIM_CHU_KANG_in,0.0
559,2022/05/31,L2_LIM_CHU_KANG_in,0.0
560,2022/05/18,L2_LIM_CHU_KANG_out,0.0
561,2022/05/19,L2_LIM_CHU_KANG_out,0.0
562,2022/05/20,L2_LIM_CHU_KANG_out,0.0
563,2022/05/21,L2_LIM_CHU_KANG_out,0.0
564,2022/05/22,L2_LIM_CHU_KANG_out,0.0
565,2022/05/23,L2_LIM_CHU_KANG_out,0.0
566,2022/05/24,L2_LIM_CHU_KANG_out,0.0
567,2022/05/25,L2_LIM_CHU_KANG_out,0.0
568,2022/05/26,L2_LIM_CHU_KANG_out,0.0
569,2022/05/27,L2_LIM_CHU_KANG_out,0.0
570,2022/05/28,L2_LIM_CHU_KANG_out,0.0
571,2022/05/29,L2_LIM_CHU_KANG_out,0.0
572,2022/05/30,L2_LIM_CHU_KANG_out,0.0
573,2022/05/31,L2_LIM_CHU_KANG_out,0.0
574,2022/05/18,L2_MANDAI_in,2.0
575,2022/05/19,L2_MANDAI_in,1.0
576,2022/05/20,L2_MANDAI_in,0.0
577,2022/05/21,L2_MANDAI_in,2.0
578,2022/05/22,L2_MANDAI_in,0.0
579,2022/05/23,L2_MANDAI_in,0.0
580,2022/05/24,L2_MANDAI_in,0.0
581,2022/05/25,L2_MANDAI_in,0.0
582,2022/05/26,L2_MANDAI_in,2.0
583,2022/05/27,L2_MANDAI_in,1.0
584,2022/05/28,L2_MANDAI_in,1.0
585,2022/05/29,L2_MANDAI_in,1.0
586,2022/05/30,L2_MANDAI_in,1.0
587,2022/05/31,L2_MANDAI_in,1.0
588,2022/05/18,L2_MANDAI_out,0.0
589,2022/05/19,L2_MANDAI_out,0.0
590,2022/05/20,L2_MANDAI_out,0.0
591,2022/05/21,L2_MANDAI_out,0.0
592,2022/05/22,L2_MANDAI_out,0.0
593,2022/05/23,L2_MANDAI_out,0.0
594,2022/05/24,L2_MANDAI_out,0.0
595,2022/05/25,L2_MANDAI_out,0.0
596,2022/05/26,L2_MANDAI_out,0.0
597,2022/05/27,L2_MANDAI_out,0.0
598,2022/05/28,L2_MANDAI_out,0.0
599,2022/05/29,L2_MANDAI_out,0.0
600,2022/05/30,L2_MANDAI_out,0.0
601,2022/05/31,L2_MANDAI_out,0.0
602,2022/05/18,L2_MARINA_SOUTH_in,0.0
603,2022/05/19,L2_MARINA_SOUTH_in,0.0
604,2022/05/20,L2_MARINA_SOUTH_in,0.0
605,2022/05/21,L2_MARINA_SOUTH_in,0.0
606,2022/05/22,L2_MARINA_SOUTH_in,0.0
607,2022/05/23,L2_MARINA_SOUTH_in,0.0
608,2022/05/24,L2_MARINA_SOUTH_in,0.0
609,2022/05/25,L2_MARINA_SOUTH_in,0.0
610,2022/05/26,L2_MARINA_SOUTH_in,0.0
611,2022/05/27,L2_MARINA_SOUTH_in,0.0
612,2022/05/28,L2_MARINA_SOUTH_in,0.0
613,2022/05/29,L2_MARINA_SOUTH_in,0.0
614,2022/05/30,L2_MARINA_SOUTH_in,0.0
615,2022/05/31,L2_MARINA_SOUTH_in,0.0
616,2022/05/18,L2_MARINE_PARADE_in,33.0
617,2022/05/19,L2_MARINE_PARADE_in,52.0
618,2022/05/20,L2_MARINE_PARADE_in,50.0
619,2022/05/21,L2_MARINE_PARADE_in,32.0
620,2022/05/22,L2_MARINE_PARADE_in,14.0
621,2022/05/23,L2_MARINE_PARADE_in,29.0
622,2022/05/24,L2_MARINE_PARADE_in,59.0
623,2022/05/25,L2_MARINE_PARADE_in,53.0
624,2022/05/26,L2_MARINE_PARADE_in,64.0
625,2022/05/27,L2_MARINE_PARADE_in,78.0
626,2022/05/28,L2_MARINE_PARADE_in,23.0
627,2022/05/29,L2_MARINE_PARADE_in,47.0
628,2022/05/30,L2_MARINE_PARADE_in,38.0
629,2022/05/31,L2_MARINE_PARADE_in,52.0
630,2022/05/18,L2_MARINE_PARADE_out,5.0
631,2022/05/19,L2_MARINE_PARADE_out,4.0
632,2022/05/20,L2_MARINE_PARADE_out,6.0
633,2022/05/21,L2_MARINE_PARADE_out,2.0
634,2022/05/22,L2_MARINE_PARADE_out,1.0
635,2022/05/23,L2_MARINE_PARADE_out,14.0
636,2022/05/24,L2_MARINE_PARADE_out,0.0
637,2022/05/25,L2_MARINE_PARADE_out,7.0
638,2022/05/26,L2_MARINE_PARADE_out,3.0
639,2022/05/27,L2_MARINE_PARADE_out,2.0
640,2022/05/28,L2_MARINE_PARADE_out,4.0
641,2022/05/29,L2_MARINE_PARADE_out,0.0
642,2022/05/30,L2_MARINE_PARADE_out,5.0
643,2022/05/31,L2_MARINE_PARADE_out,3.0
644,2022/05/18,L2_MUSEUM_in,4.0
645,2022/05/19,L2_MUSEUM_in,10.0
646,2022/05/20,L2_MUSEUM_in,8.0
647,2022/05/21,L2_MUSEUM_in,4.0
648,2022/05/22,L2_MUSEUM_in,2.0
649,2022/05/23,L2_MUSEUM_in,21.0
650,2022/05/24,L2_MUSEUM_in,20.0
651,2022/05/25,L2_MUSEUM_in,8.0
652,2022/05/26,L2_MUSEUM_in,10.0
653,2022/05/27,L2_MUSEUM_in,5.0
654,2022/05/28,L2_MUSEUM_in,0.0
655,2022/05/29,L2_MUSEUM_in,0.0
656,2022/05/30,L2_MUSEUM_in,6.0
657,2022/05/31,L2_MUSEUM_in,9.0
658,2022/05/18,L2_MUSEUM_out,14.0
659,2022/05/19,L2_MUSEUM_out,8.0
660,2022/05/20,L2_MUSEUM_out,0.0
661,2022/05/21,L2_MUSEUM_out,2.0
662,2022/05/22,L2_MUSEUM_out,0.0
663,2022/05/23,L2_MUSEUM_out,7.0
664,2022/05/24,L2_MUSEUM_out,5.0
665,2022/05/25,L2_MUSEUM_out,3.0
666,2022/05/26,L2_MUSEUM_out,6.0
667,2022/05/27,L2_MUSEUM_out,7.0
668,2022/05/28,L2_MUSEUM_out,0.0
669,2022/05/29,L2_MUSEUM_out,2.0
670,2022/05/30,L2_MUSEUM_out,11.0
671,2022/05/31,L2_MUSEUM_out,0.0
672,2022/05/18,L2_NEWTON_in,18.0
673,2022/05/19,L2_NEWTON_in,24.0
674,2022/05/20,L2_NEWTON_in,27.0
675,2022/05/21,L2_NEWTON_in,12.0
676,2022/05/22,L2_NEWTON_in,5.0
677,2022/05/23,L2_NEWTON_in,26.0
678,2022/05/24,L2_NEWTON_in,31.0
679,2022/05/25,L2_NEWTON_in,19.0
680,2022/05/26,L2_NEWTON_in,15.0
681,2022/05/27,L2_NEWTON_in,21.0
682,2022/05/28,L2_NEWTON_in,15.0
683,2022/05/29,L2_NEWTON_in,7.0
684,2022/05/30,L2_NEWTON_in,13.0
685,2022/05/31,L2_NEWTON_in,30.0
686,2022/05/18,L2_NEWTON_out,1.0
687,2022/05/19,L2_NEWTON_out,2.0
688,2022/05/20,L2_NEWTON_out,0.0
689,2022/05/21,L2_NEWTON_out,1.0
690,2022/05/22,L2_NEWTON_out,0.0
691,2022/05/23,L2_NEWTON_out,2.0
692,2022/05/24,L2_NEWTON_out,1.0
693,2022/05/25,L2_NEWTON_out,0.0
694,2022/05/26,L2_NEWTON_out,0.0
695,2022/05/27,L2_NEWTON_out,0.0
696,2022/05/28,L2_NEWTON_out,1.0
697,2022/05/29,L2_NEWTON_out,0.0
698,2022/05/30,L2_NEWTON_out,2.0
699,2022/05/31,L2_NEWTON_out,1.0
700,2022/05/18,L2_NOVENA_in,34.0
701,2022/05/19,L2_NOVENA_in,79.0
702,2022/05/20,L2_NOVENA_in,47.0
703,2022/05/21,L2_NOVENA_in,17.0
704,2022/05/22,L2_NOVENA_in,28.0
705,2022/05/23,L2_NOVENA_in,35.0
706,2022/05/24,L2_NOVENA_in,51.0
707,2022/05/25,L2_NOVENA_in,32.0
708,2022/05/26,L2_NOVENA_in,30.0
709,2022/05/27,L2_NOVENA_in,55.0
710,2022/05/28,L2_NOVENA_in,26.0
711,2022/05/29,L2_NOVENA_in,29.0
712,2022/05/30,L2_NOVENA_in,34.0
713,2022/05/31,L2_NOVENA_in,42.0
714,2022/05/18,L2_NOVENA_out,8.0
715,2022/05/19,L2_NOVENA_out,10.0
716,2022/05/20,L2_NOVENA_out,7.0
717,2022/05/21,L2_NOVENA_out,4.0
718,2022/05/22,L2_NOVENA_out,4.0
719,2022/05/23,L2_NOVENA_out,6.0
720,2022/05/24,L2_NOVENA_out,15.0
721,2022/05/25,L2_NOVENA_out,14.0
722,2022/05/26,L2_NOVENA_out,7.0
723,2022/05/27,L2_NOVENA_out,1.0
724,2022/05/28,L2_NOVENA_out,6.0
725,2022/05/29,L2_NOVENA_out,2.0
726,2022/05/30,L2_NOVENA_out,16.0
727,2022/05/31,L2_NOVENA_out,6.0
728,2022/05/18,L2_ORCHARD_in,21.0
729,2022/05/19,L2_ORCHARD_in,8.0
730,2022/05/20,L2_ORCHARD_in,28.0
731,2022/05/21,L2_ORCHARD_in,12.0
732,2022/05/22,L2_ORCHARD_in,2.0
733,2022/05/23,L2_ORCHARD_in,27.0
734,2022/05/24,L2_ORCHARD_in,15.0
735,2022/05/25,L2_ORCHARD_in,18.0
736,2022/05/26,L2_ORCHARD_in,16.0
737,2022/05/27,L2_ORCHARD_in,18.0
738,2022/05/28,L2_ORCHARD_in,7.0
739,2022/05/29,L2_ORCHARD_in,3.0
740,2022/05/30,L2_ORCHARD_in,22.0
741,2022/05/31,L2_ORCHARD_in,24.0
742,2022/05/18,L2_ORCHARD_out,15.0
743,2022/05/19,L2_ORCHARD_out,19.0
744,2022/05/20,L2_ORCHARD_out,20.0
745,2022/05/21,L2_ORCHARD_out,13.0
746,2022/05/22,L2_ORCHARD_out,7.0
747,2022/05/23,L2_ORCHARD_out,18.0
748,2022/05/24,L2_ORCHARD_out,9.0
749,2022/05/25,L2_ORCHARD_out,15.0
750,2022/05/26,L2_ORCHARD_out,16.0
751,2022/05/27,L2_ORCHARD_out,23.0
752,2022/05/28,L2_ORCHARD_out,12.0
753,2022/05/29,L2_ORCHARD_out,21.0
754,2022/05/30,L2_ORCHARD_out,69.0
755,2022/05/31,L2_ORCHARD_out,116.0
756,2022/05/18,L2_OUTRAM_in,18.0
757,2022/05/19,L2_OUTRAM_in,18.0
758,2022/05/20,L2_OUTRAM_in,19.0
759,2022/05/21,L2_OUTRAM_in,5.0
760,2022/05/22,L2_OUTRAM_in,33.0
761,2022/05/23,L2_OUTRAM_in,14.0
762,2022/05/24,L2_OUTRAM_in,12.0
763,2022/05/25,L2_OUTRAM_in,18.0
764,2022/05/26,L2_OUTRAM_in,6.0
765,2022/05/27,L2_OUTRAM_in,14.0
766,2022/05/28,L2_OUTRAM_in,4.0
767,2022/05/29,L2_OUTRAM_in,0.0
768,2022/05/30,L2_OUTRAM_in,21.0
769,2022/05/31,L2_OUTRAM_in,35.0
770,2022/05/18,L2_OUTRAM_out,10.0
771,2022/05/19,L2_OUTRAM_out,2.0
772,2022/05/20,L2_OUTRAM_out,13.0
773,2022/05/21,L2_OUTRAM_out,2.0
774,2022/05/22,L2_OUTRAM_out,4.0
775,2022/05/23,L2_OUTRAM_out,6.0
776,2022/05/24,L2_OUTRAM_out,7.0
777,2022/05/25,L2_OUTRAM_out,5.0
778,2022/05/26,L2_OUTRAM_out,5.0
779,2022/05/27,L2_OUTRAM_out,4.0
780,2022/05/28,L2_OUTRAM_out,3.0
781,2022/05/29,L2_OUTRAM_out,3.0
782,2022/05/30,L2_OUTRAM_out,11.0
783,2022/05/31,L2_OUTRAM_out,4.0
784,2022/05/18,L2_PASIR_RIS_in,111.0
785,2022/05/19,L2_PASIR_RIS_in,162.0
786,2022/05/20,L2_PASIR_RIS_in,123.0
787,2022/05/21,L2_PASIR_RIS_in,65.0
788,2022/05/22,L2_PASIR_RIS_in,32.0
789,2022/05/23,L2_PASIR_RIS_in,82.0
790,2022/05/24,L2_PASIR_RIS_in,131.0
791,2022/05/25,L2_PASIR_RIS_in,148.0
792,2022/05/26,L2_PASIR_RIS_in,108.0
793,2022/05/27,L2_PASIR_RIS_in,97.0
794,2022/05/28,L2_PASIR_RIS_in,68.0
795,2022/05/29,L2_PASIR_RIS_in,39.0
796,2022/05/30,L2_PASIR_RIS_in,80.0
797,2022/05/31,L2_PASIR_RIS_in,154.0
798,2022/05/18,L2_PASIR_RIS_out,4.0
799,2022/05/19,L2_PASIR_RIS_out,4.0
800,2022/05/20,L2_PASIR_RIS_out,7.0
801,2022/05/21,L2_PASIR_RIS_out,3.0
802,2022/05/22,L2_PASIR_RIS_out,2.0
803,2022/05/23,L2_PASIR_RIS_out,19.0
804,2022/05/24,L2_PASIR_RIS_out,2.0
805,2022/05/25,L2_PASIR_RIS_out,4.0
806,2022/05/26,L2_PASIR_RIS_out,1.0
807,2022/05/27,L2_PASIR_RIS_out,13.0
808,2022/05/28,L2_PASIR_RIS_out,5.0
809,2022/05/29,L2_PASIR_RIS_out,16.0
810,2022/05/30,L2_PASIR_RIS_out,15.0
811,2022/05/31,L2_PASIR_RIS_out,28.0
812,2022/05/18,L2_PAYA_LEBAR_in,29.0
813,2022/05/19,L2_PAYA_LEBAR_in,27.0
814,2022/05/20,L2_PAYA_LEBAR_in,37.0
815,2022/05/21,L2_PAYA_LEBAR_in,6.0
816,2022/05/22,L2_PAYA_LEBAR_in,0.0
817,2022/05/23,L2_PAYA_LEBAR_in,30.0
818,2022/05/24,L2_PAYA_LEBAR_in,28.0
819,2022/05/25,L2_PAYA_LEBAR_in,28.0
820,2022/05/26,L2_PAYA_LEBAR_in,30.0
821,2022/05/27,L2_PAYA_LEBAR_in,30.0
822,2022/05/28,L2_PAYA_LEBAR_in,5.0
823,2022/05/29,L2_PAYA_LEBAR_in,0.0
824,2022/05/30,L2_PAYA_LEBAR_in,27.0
825,2022/05/31,L2_PAYA_LEBAR_in,32.0
826,2022/05/18,L2_PAYA_LEBAR_out,854.0
827,2022/05/19,L2_PAYA_LEBAR_out,476.0
828,2022/05/20,L2_PAYA_LEBAR_out,447.0
829,2022/05/21,L2_PAYA_LEBAR_out,321.0
830,2022/05/22,L2_PAYA_LEBAR_out,467.0
831,2022/05/23,L2_PAYA_LEBAR_out,633.0
832,2022/05/24,L2_PAYA_LEBAR_out,637.0
833,2022/05/25,L2_PAYA_LEBAR_out,686.0
834,2022/05/26,L2_PAYA_LEBAR_out,454.0
835,2022/05/27,L2_PAYA_LEBAR_out,196.0
836,2022/05/28,L2_PAYA_LEBAR_out,97.0
837,2022/05/29,L2_PAYA_LEBAR_out,349.0
838,2022/05/30,L2_PAYA_LEBAR_out,611.0
839,2022/05/31,L2_PAYA_LEBAR_out,82.0
840,2022/05/18,L2_PIONEER_in,4.0
841,2022/05/19,L2_PIONEER_in,5.0
842,2022/05/20,L2_PIONEER_in,2.0
843,2022/05/21,L2_PIONEER_in,0.0
844,2022/05/22,L2_PIONEER_in,0.0
845,2022/05/23,L2_PIONEER_in,1.0
846,2022/05/24,L2_PIONEER_in,17.0
847,2022/05/25,L2_PIONEER_in,0.0
848,2022/05/26,L2_PIONEER_in,4.0
849,2022/05/27,L2_PIONEER_in,3.0
850,2022/05/28,L2_PIONEER_in,0.0
851,2022/05/29,L2_PIONEER_in,0.0
852,2022/05/30,L2_PIONEER_in,3.0
853,2022/05/31,L2_PIONEER_in,1.0
854,2022/05/18,L2_PIONEER_out,3.0
855,2022/05/19,L2_PIONEER_out,0.0
856,2022/05/20,L2_PIONEER_out,1.0
857,2022/05/21,L2_PIONEER_out,0.0
858,2022/05/22,L2_PIONEER_out,0.0
859,2022/05/23,L2_PIONEER_out,2.0
860,2022/05/24,L2_PIONEER_out,0.0
861,2022/05/25,L2_PIONEER_out,0.0
862,2022/05/26,L2_PIONEER_out,8.0
863,2022/05/27,L2_PIONEER_out,1.0
864,2022/05/28,L2_PIONEER_out,0.0
865,2022/05/29,L2_PIONEER_out,0.0
866,2022/05/30,L2_PIONEER_out,0.0
867,2022/05/31,L2_PIONEER_out,1.0
868,2022/05/18,L2_PUNGGOL_in,159.0
869,2022/05/19,L2_PUNGGOL_in,153.0
870,2022/05/20,L2_PUNGGOL_in,117.0
871,2022/05/21,L2_PUNGGOL_in,80.0
872,2022/05/22,L2_PUNGGOL_in,40.0
873,2022/05/23,L2_PUNGGOL_in,106.0
874,2022/05/24,L2_PUNGGOL_in,113.0
875,2022/05/25,L2_PUNGGOL_in,123.0
876,2022/05/26,L2_PUNGGOL_in,80.0
877,2022/05/27,L2_PUNGGOL_in,97.0
878,2022/05/28,L2_PUNGGOL_in,64.0
879,2022/05/29,L2_PUNGGOL_in,29.0
880,2022/05/30,L2_PUNGGOL_in,53.0
881,2022/05/31,L2_PUNGGOL_in,128.0
882,2022/05/18,L2_PUNGGOL_out,47.0
883,2022/05/19,L2_PUNGGOL_out,13.0
884,2022/05/20,L2_PUNGGOL_out,8.0
885,2022/05/21,L2_PUNGGOL_out,4.0
886,2022/05/22,L2_PUNGGOL_out,16.0
887,2022/05/23,L2_PUNGGOL_out,12.0
888,2022/05/24,L2_PUNGGOL_out,8.0
889,2022/05/25,L2_PUNGGOL_out,3.0
890,2022/05/26,L2_PUNGGOL_out,3.0
891,2022/05/27,L2_PUNGGOL_out,1.0
892,2022/05/28,L2_PUNGGOL_out,2.0
893,2022/05/29,L2_PUNGGOL_out,2.0
894,2022/05/30,L2_PUNGGOL_out,37.0
895,2022/05/31,L2_PUNGGOL_out,8.0
896,2022/05/18,L2_QUEENSTOWN_in,89.0
897,2022/05/19,L2_QUEENSTOWN_in,79.0
898,2022/05/20,L2_QUEENSTOWN_in,103.0
899,2022/05/21,L2_QUEENSTOWN_in,28.0
900,2022/05/22,L2_QUEENSTOWN_in,32.0
901,2022/05/23,L2_QUEENSTOWN_in,87.0
902,2022/05/24,L2_QUEENSTOWN_in,133.0
903,2022/05/25,L2_QUEENSTOWN_in,119.0
904,2022/05/26,L2_QUEENSTOWN_in,95.0
905,2022/05/27,L2_QUEENSTOWN_in,111.0
906,2022/05/28,L2_QUEENSTOWN_in,29.0
907,2022/05/29,L2_QUEENSTOWN_in,55.0
908,2022/05/30,L2_QUEENSTOWN_in,109.0
909,2022/05/31,L2_QUEENSTOWN_in,70.0
910,2022/05/18,L2_QUEENSTOWN_out,20.0
911,2022/05/19,L2_QUEENSTOWN_out,29.0
912,2022/05/20,L2_QUEENSTOWN_out,20.0
913,2022/05/21,L2_QUEENSTOWN_out,19.0
914,2022/05/22,L2_QUEENSTOWN_out,3.0
915,2022/05/23,L2_QUEENSTOWN_out,25.0
916,2022/05/24,L2_QUEENSTOWN_out,51.0
917,2022/05/25,L2_QUEENSTOWN_out,20.0
918,2022/05/26,L2_QUEENSTOWN_out,36.0
919,2022/05/27,L2_QUEENSTOWN_out,20.0
920,2022/05/28,L2_QUEENSTOWN_out,10.0
921,2022/05/29,L2_QUEENSTOWN_out,3.0
922,2022/05/30,L2_QUEENSTOWN_out,21.0
923,2022/05/31,L2_QUEENSTOWN_out,16.0
924,2022/05/18,L2_RIVER_VALLEY_in,21.0
925,2022/05/19,L2_RIVER_VALLEY_in,18.0
926,2022/05/20,L2_RIVER_VALLEY_in,30.0
927,2022/05/21,L2_RIVER_VALLEY_in,8.0
928,2022/05/22,L2_RIVER_VALLEY_in,10.0
929,2022/05/23,L2_RIVER_VALLEY_in,22.0
930,2022/05/24,L2_RIVER_VALLEY_in,17.0
931,2022/05/25,L2_RIVER_VALLEY_in,21.0
932,2022/05/26,L2_RIVER_VALLEY_in,18.0
933,2022/05/27,L2_RIVER_VALLEY_in,30.0
934,2022/05/28,L2_RIVER_VALLEY_in,17.0
935,2022/05/29,L2_RIVER_VALLEY_in,8.0
936,2022/05/30,L2_RIVER_VALLEY_in,24.0
937,2022/05/31,L2_RIVER_VALLEY_in,32.0
938,2022/05/18,L2_RIVER_VALLEY_out,5.0
939,2022/05/19,L2_RIVER_VALLEY_out,3.0
940,2022/05/20,L2_RIVER_VALLEY_out,4.0
941,2022/05/21,L2_RIVER_VALLEY_out,1.0
942,2022/05/22,L2_RIVER_VALLEY_out,0.0
943,2022/05/23,L2_RIVER_VALLEY_out,4.0
944,2022/05/24,L2_RIVER_VALLEY_out,2.0
945,2022/05/25,L2_RIVER_VALLEY_out,2.0
946,2022/05/26,L2_RIVER_VALLEY_out,0.0
947,2022/05/27,L2_RIVER_VALLEY_out,1.0
948,2022/05/28,L2_RIVER_VALLEY_out,0.0
949,2022/05/29,L2_RIVER_VALLEY_out,0.0
950,2022/05/30,L2_RIVER_VALLEY_out,4.0
951,2022/05/31,L2_RIVER_VALLEY_out,1.0
952,2022/05/18,L2_ROCHOR_in,78.0
953,2022/05/19,L2_ROCHOR_in,70.0
954,2022/05/20,L2_ROCHOR_in,18.0
955,2022/05/21,L2_ROCHOR_in,10.0
956,2022/05/22,L2_ROCHOR_in,29.0
957,2022/05/23,L2_ROCHOR_in,12.0
958,2022/05/24,L2_ROCHOR_in,22.0
959,2022/05/25,L2_ROCHOR_in,20.0
960,2022/05/26,L2_ROCHOR_in,32.0
961,2022/05/27,L2_ROCHOR_in,23.0
962,2022/05/28,L2_ROCHOR_in,9.0
963,2022/05/29,L2_ROCHOR_in,6.0
964,2022/05/30,L2_ROCHOR_in,18.0
965,2022/05/31,L2_ROCHOR_in,19.0
966,2022/05/18,L2_ROCHOR_out,43.0
967,2022/05/19,L2_ROCHOR_out,42.0
968,2022/05/20,L2_ROCHOR_out,33.0
969,2022/05/21,L2_ROCHOR_out,15.0
970,2022/05/22,L2_ROCHOR_out,1.0
971,2022/05/23,L2_ROCHOR_out,27.0
972,2022/05/24,L2_ROCHOR_out,22.0
973,2022/05/25,L2_ROCHOR_out,14.0
974,2022/05/26,L2_ROCHOR_out,18.0
975,2022/05/27,L2_ROCHOR_out,14.0
976,2022/05/28,L2_ROCHOR_out,1.0
977,2022/05/29,L2_ROCHOR_out,5.0
978,2022/05/30,L2_ROCHOR_out,34.0
979,2022/05/31,L2_ROCHOR_out,45.0
980,2022/05/18,L2_SELETAR_in,0.0
981,2022/05/19,L2_SELETAR_in,2.0
982,2022/05/20,L2_SELETAR_in,0.0
983,2022/05/21,L2_SELETAR_in,1.0
984,2022/05/22,L2_SELETAR_in,0.0
985,2022/05/23,L2_SELETAR_in,0.0
986,2022/05/24,L2_SELETAR_in,0.0
987,2022/05/25,L2_SELETAR_in,2.0
988,2022/05/26,L2_SELETAR_in,1.0
989,2022/05/27,L2_SELETAR_in,0.0
990,2022/05/28,L2_SELETAR_in,1.0
991,2022/05/29,L2_SELETAR_in,0.0
992,2022/05/30,L2_SELETAR_in,2.0
993,2022/05/31,L2_SELETAR_in,1.0
994,2022/05/18,L2_SELETAR_out,0.0
995,2022/05/19,L2_SELETAR_out,0.0
996,2022/05/20,L2_SELETAR_out,0.0
997,2022/05/21,L2_SELETAR_out,0.0
998,2022/05/22,L2_SELETAR_out,0.0
999,2022/05/23,L2_SELETAR_out,0.0
1000,2022/05/24,L2_SELETAR_out,0.0
1001,2022/05/25,L2_SELETAR_out,0.0
1002,2022/05/26,L2_SELETAR_out,0.0
1003,2022/05/27,L2_SELETAR_out,0.0
1004,2022/05/28,L2_SELETAR_out,0.0
1005,2022/05/29,L2_SELETAR_out,0.0
1006,2022/05/30,L2_SELETAR_out,0.0
1007,2022/05/31,L2_SELETAR_out,0.0
1008,2022/05/18,L2_SEMBAWANG_in,114.0
1009,2022/05/19,L2_SEMBAWANG_in,82.0
1010,2022/05/20,L2_SEMBAWANG_in,75.0
1011,2022/05/21,L2_SEMBAWANG_in,31.0
1012,2022/05/22,L2_SEMBAWANG_in,7.0
1013,2022/05/23,L2_SEMBAWANG_in,28.0
1014,2022/05/24,L2_SEMBAWANG_in,41.0
1015,2022/05/25,L2_SEMBAWANG_in,59.0
1016,2022/05/26,L2_SEMBAWANG_in,36.0
1017,2022/05/27,L2_SEMBAWANG_in,31.0
1018,2022/05/28,L2_SEMBAWANG_in,50.0
1019,2022/05/29,L2_SEMBAWANG_in,13.0
1020,2022/05/30,L2_SEMBAWANG_in,14.0
1021,2022/05/31,L2_SEMBAWANG_in,34.0
1022,2022/05/18,L2_SEMBAWANG_out,3.0
1023,2022/05/19,L2_SEMBAWANG_out,5.0
1024,2022/05/20,L2_SEMBAWANG_out,5.0
1025,2022/05/21,L2_SEMBAWANG_out,3.0
1026,2022/05/22,L2_SEMBAWANG_out,4.0
1027,2022/05/23,L2_SEMBAWANG_out,2.0
1028,2022/05/24,L2_SEMBAWANG_out,3.0
1029,2022/05/25,L2_SEMBAWANG_out,3.0
1030,2022/05/26,L2_SEMBAWANG_out,2.0
1031,2022/05/27,L2_SEMBAWANG_out,9.0
1032,2022/05/28,L2_SEMBAWANG_out,2.0
1033,2022/05/29,L2_SEMBAWANG_out,4.0
1034,2022/05/30,L2_SEMBAWANG_out,9.0
